"","Metodo","bissecao","","","","","","","Metodo","newton","","","","","","","Metodo","secante","","",""
"0.76568603515625","0.00018310546875","0.000230889364160713","0.000239139099242726","","","","","","","","","","","","","","","","","",""
"0.765777587890625","9.1552734375e-05","9.89040268324359e-05","0.000119555254453433","","","","","","","","","","","","","","","","","",""
"0.765823364257812","4.57763671875e-05","3.2912448520328e-05","5.97740540755943e-05","","","","","","","","","","","","","","","","","",""
"0.765846252441406","2.288818359375e-05","8.30678925645145e-08","2.98861338301073e-05","","","","","","","","","","","","","","","","","",""
"0.765834808349609","1.1444091796875e-05","1.64146675807331e-05","1.49432902136392e-05","","","","","","","","","","","","","","","","","",""
"0.765840530395508","5.7220458984375e-06","8.16579416040852e-06","7.47158928175612e-06","","","","","","","","","","","","","","","","","",""
"0.765843391418457","2.86102294921875e-06","4.04136171305858e-06","3.7357806847686e-06","","","","","","","","","","","","","","","","","",""
"0.765844821929932","1.43051147460938e-06","1.97914655486464e-06","1.86788685337649e-06","","","","","","","","","","","","","","","","","",""
"0.765845537185669","7.15255737304688e-07","9.48039242443244e-07","9.33942554438733e-07","","","","","","","","","","","","","","","","","",""
"0.765845894813538","3.57627868652344e-07","4.32485652623882e-07","4.66971059157295e-07","","","","","","","","","","","","","","","","","",""
"0.765846073627472","1.78813934326172e-07","1.74708874478569e-07","2.33485475063168e-07","","","","","","","","","","","","","","","","","",""
"0.765846163034439","8.94069671630859e-08","4.58204896247594e-08","1.16742723902719e-07","","","","","","","","","","","","","","","","","",""
"0.765846207737923","4.4703483581543e-08","1.86237016919222e-08","5.83713585441436e-08","","","","","","","","","","","","","","","","","",""
"0.765846185386181","2.23517417907715e-08","1.3598393744374e-08","2.91856801238757e-08","","","","","","","","","","","","","","","","","",""
"0.765846196562052","1.11758708953857e-08","2.5126540847964e-09","1.45928398489869e-08","","","","","","","","","","","","","","","","","",""
"0.765846190974116","5.58793544769287e-09","5.5428699408111e-09","7.29641997773118e-09","","","","","","","","","","","","","","","","","",""
"0.765846193768084","2.79396772384644e-09","1.51510803902966e-09","3.64820997555615e-09","","","","","","","","","","","","","","","","","",""
"0.765846195165068","1.39698386192322e-09","4.9877302288337e-10","1.82410498445072e-09","","","","","","","","","","","","","","","","","",""
"0.765846194466576","6.98491930961609e-10","5.08167508073143e-10","9.12052493057199e-10","","","","","","","","","","","","","","","","","",""
"0.765846194815822","3.49245965480804e-10","4.69735361718904e-12","4.56026246320639e-10","","","","","","","","","","","","","","","","","",""
"0.765846194990445","1.74622982740402e-10","2.47037945655393e-10","2.2801312310833e-10","","","","","","","","","","","","","","","","","",""
"0.765846194903133","8.73114913702011e-11","1.21170184996799e-10","1.14006561567162e-10","","","","","","","","","","","","","","","","","",""
"0.765846194859478","4.36557456851006e-11","5.82365267121077e-11","5.70032807868306e-11","","","","","","","","","","","","","","","","","",""
"0.76584619483765","2.18278728425503e-11","2.67696975697618e-11","2.85016403942276e-11","","","","","","","","","","","","","","","","","",""
"0.765846194826736","1.09139364212751e-11","1.10365050431938e-11","1.42508201973169e-11","","","","","","","","","","","","","","","","","",""
"0.765846194821279","5.45696821063757e-12","3.1694646906999e-12","7.12541009870922e-12","","","","","","","","","","","","","","","","","",""
"0.76584619481855","2.72848410531878e-12","7.63833440942108e-13","3.5627050493673e-12","","","","","","","","","","","","","","","","","",""
"0.765846194819915","1.36424205265939e-12","1.20303766948382e-12","1.78135252468048e-12","","","","","","","","","","","","","","","","","",""
"0.765846194819233","6.82121026329696e-13","2.19380069665931e-13","8.90676262341032e-13","","","","","","","","","","","","","","","","","",""
"0.765846194818891","3.41060513164848e-13","2.72226685638088e-13","4.45338131170715e-13","","","","","","","","","","","","","","","","","",""
"0.765846194819062","1.70530256582424e-13","2.64233079860787e-14","2.22669065585308e-13","","","","","","","","","","","","","","","","","",""
"0.765846194819147","8.5265128291212e-14","9.68114477473137e-14","1.11334532792641e-13","","","","","","","","","","","","","","","","","",""
"0.765846194819105","4.2632564145606e-14","3.50830475781549e-14","5.56672663963238e-14","","","","","","","","","","","","","","","","","",""
"0.765846194819083","2.1316282072803e-14","4.44089209850063e-15","2.78336331981627e-14","","","","","","","","","","","","","","","","","",""
"0.765846194819073","1.06581410364015e-14","1.11022302462516e-14","1.39168165990815e-14","","","","","","","","","","","","","","","","","",""
"0.765846194819078","5.32907051820075e-15","3.33066907387547e-15","6.95840829954072e-15","","","","","","","","","","","","","","","","","",""
"0.765846194819081","2.66453525910038e-15","4.44089209850063e-16","3.47920414977035e-15","","","","","","","","","","","","","","","","","",""
"0.765846194819079","1.33226762955019e-15","1.33226762955019e-15","1.73960207488518e-15","","","","","","","","","","","","","","","","","",""
"0.76584619481908","6.66133814775094e-16","4.44089209850063e-16","8.69801037442588e-16","","","","","","","","","","","","","","","","","",""
"0.76584619481908","3.33066907387547e-16","0","4.34900518721294e-16","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","User","System","Elapsed","Cumulative","Spawned","","","","","","","","","","","","","","","",""
"Time:","0.0390000000000015","0","0.040000000000191","0","0","","","","","","","","","","","","","","","",""
