"","Metodo","bissecao","","","","","","","Metodo","newton","","","","","","","Metodo","secante","","",""
"-0.999999994179234","1.83936208486557e-08","5.82076631339135e-09","1.83936209557207e-08","","","","","-12324337454.8344","6162168727.91718","8.114026442262e-11","0.50000000004057","","","","","","","","","",""
"-1.00000000337604","9.19681042432785e-09","3.37604433298111e-09","9.19681039327901e-09","","","","","-24648674910.6687","12324337455.8344","4.057013221131e-11","0.500000000020285","","","","","","","","","",""
"-0.999999998777639","4.59840521216393e-09","1.22236087918282e-09","4.59840521778484e-09","","","","","-49297349822.3375","24648674911.6687","2.0285066105655e-11","0.500000000010143","","","","","","","","","",""
"-1.00000000107684","2.29920260608196e-09","1.07684172689915e-09","2.29920260360609e-09","","","","","-98594699645.675","49297349823.3375","1.01425330528275e-11","0.500000000005071","","","","","","","","","",""
"-0.99999999992724","1.14960130304098e-09","7.27595761418343e-11","1.14960130312463e-09","","","","","-197189399292.35","98594699646.675","5.07126652641375e-12","0.500000000002536","","","","","","","","","",""
"-1.00000000050204","5.74800651520491e-10","5.02041075378656e-10","5.74800651231917e-10","","","","","-394378798585.7","197189399293.35","2.53563326320687e-12","0.500000000001268","","","","","","","","","",""
"-1.00000000021464","2.87400325760245e-10","2.14640749618411e-10","2.87400325698558e-10","","","","","-788757597172.4","394378798586.7","1.26781663160344e-12","0.500000000000634","","","","","","","","","",""
"-1.00000000007094","1.43700162880123e-10","7.09405867382884e-11","1.43700162869928e-10","","","","","-1577515194345.8","788757597173.4","6.33908315801718e-13","0.500000000000317","","","","","","","","","",""
"-0.999999999999091","7.18500814400613e-11","9.09494701772928e-13","7.18500814401267e-11","","","","","-3155030388692.6","1577515194346.8","3.16954157900859e-13","0.500000000000158","","","","","","","","","",""
"-1.00000000003502","3.59250407200307e-11","3.50155460182577e-11","3.59250407187727e-11","","","","","-6310060777386.2","3155030388693.6","1.5847707895043e-13","0.500000000000079","","","","","","","","","",""
"-1.00000000001705","1.79625203600153e-11","1.70530256582424e-11","1.7962520359709e-11","","","","","-12620121554773.4","6310060777387.2","7.92385394752148e-14","0.50000000000004","","","","","","","","","",""
"-1.00000000000807","8.98126018000767e-12","8.07176547823474e-12","8.98126017993517e-12","","","","","-25240243109547.8","12620121554774.4","3.96192697376074e-14","0.50000000000002","","","","","","","","","",""
"-1.00000000000358","4.49063009000383e-12","3.5811353882309e-12","4.49063008998775e-12","","","","","-50480486219096.6","25240243109548.8","1.98096348688037e-14","0.50000000000001","","","","","","","","","",""
"-1.00000000000134","2.24531504500192e-12","1.33582034322899e-12","2.24531504499892e-12","","","","","-100960972438194","50480486219097.6","9.90481743440185e-15","0.500000000000005","","","","","","","","","",""
"-1.00000000000021","1.12265752250096e-12","2.1316282072803e-13","1.12265752250072e-12","","","","","-201921944876389","100960972438195","4.95240871720092e-15","0.500000000000002","","","","","","","","","",""
"-0.999999999999652","5.61328761250479e-13","3.48165940522449e-13","5.61328761250675e-13","","","","","-403843889752780","201921944876390","2.47620435860046e-15","0.500000000000001","","","","","","","","","",""
"-0.999999999999932","2.8066438062524e-13","6.75015598972095e-14","2.80664380625259e-13","","","","","-807687779505560","403843889752781","1.23810217930023e-15","0.500000000000001","","","","","","","","","",""
"-1.00000000000007","1.4033219031262e-13","7.28306304154103e-14","1.4033219031261e-13","","","","","-1615375559011122","807687779505561","6.19051089650116e-16","0.5","","","","","","","","","",""
"-1","7.01660951563099e-14","2.66453525910038e-15","7.01660951563097e-14","","","","","-3230751118022244","1615375559011122","3.09525544825058e-16","0.5","","","","","","","","","",""
"-0.999999999999968","3.50830475781549e-14","3.24185123190546e-14","3.50830475781561e-14","","","","","-6461502236044488","3230751118022244","1.54762772412529e-16","0.5","","","","","","","","","",""
"-0.999999999999985","1.75415237890775e-14","1.48769885299771e-14","1.75415237890777e-14","","","","","-12923004472088976","6461502236044488","7.73813862062645e-17","0.5","","","","","","","","","",""
"-0.999999999999994","8.77076189453874e-15","5.99520433297585e-15","8.77076189453879e-15","","","","","","","","","","","","","","","","","",""
"-0.999999999999998","4.44089209850063e-15","1.77635683940025e-15","4.32986979603812e-15","","","","","","User","System","Elapsed","Cumulative","Spawned","","","","","","","",""
"-1","2.22044604925031e-15","4.44089209850063e-16","2.22044604925031e-15","","","","","Time:","0.0680000000000014","0","0.068000000000211","0","0","","","","","","","",""
"-0.999999999999999","1.11022302462516e-15","6.66133814775094e-16","1.11022302462516e-15","","","","","","","","","","","","","","","","","",""
"-1","5.55111512312578e-16","0","5.55111512312578e-16","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","User","System","Elapsed","Cumulative","Spawned","","","","","","","","","","","","","","","",""
"Time:","0.0449999999999982","0","0.0450000000000728","0","0","","","","","","","","","","","","","","","",""
