"","Metodo","bissecao","","","","","","","Metodo","newton","","","","","","","Metodo","secante","","",""
"X","Tolerancia 1","Tolerancia 2","Tolerancia 3","","","","","X","Tolerancia 1","Tolerancia 2","Tolerancia 3","","","","","X","Tolerancia 1","Tolerancia 2","Tolerancia 3","",""
"0.904788217740133","1.16415321826935e-09","3.73181263668698e-10","1.28665824271786e-09","","","","","27.9999999999984","1.00000000000144","723128532146.517","0.035714285714339","","","","","","","","","",""
"0.90478821832221","5.82076609134674e-10","1.26146049161946e-09","6.4332912094506e-10","","","","","26.9999999999965","1.00000000000191","266024120300.554","0.0370370370371126","","","","","","","","","",""
"0.904788218031172","2.91038304567337e-10","4.44139391930776e-10","3.21664560575998e-10","","","","","26.0000000000015","0.999999999995005","97864804713.2723","0.0384615384613441","","","","","","","","","",""
"0.904788217885653","1.45519152283669e-10","3.54791751533412e-11","1.60832280313866e-10","","","","","25.0000000000303","0.999999999971195","36002449667.8016","0.0399999999987993","","","","","","","","","",""
"0.904788217812893","7.27595761418343e-11","1.68850933235376e-10","8.04161401633997e-11","","","","","24.000000000078","0.999999999952291","13244561065.1066","0.0416666666645433","","","","","","","","","",""
"0.904788217849273","3.63797880709171e-11","6.66859900633199e-11","4.02080700800832e-11","","","","","23.0000000000053","1.00000000007269","4872401724.21605","0.0434782608727157","","","","","","","","","",""
"0.904788217867463","1.81898940354586e-11","1.56035184772918e-11","2.01040350396374e-11","","","","","21.9999999994393","1.00000000056607","1792456424.0606","0.0454545454814344","","","","","","","","","",""
"0.904788217876558","9.09494701772928e-12","9.9378283380247e-12","1.00520175197177e-11","","","","","20.9999999983136","1.00000000112562","659407867.225062","0.0476190476764726","","","","","","","","","",""
"0.90478821787201","4.54747350886464e-12","2.83262302502862e-12","5.02600875988409e-12","","","","","19.99999999919","0.999999999123681","242582596.692228","0.0499999999582091","","","","","","","","","",""
"0.904788217874284","2.27373675443232e-12","3.55249163419558e-12","2.51300437993573e-12","","","","","19.0000000100813","0.999999989108638","89241149.4038526","0.0526315783462127","","","","","","","","","",""
"0.904788217873147","1.13686837721616e-12","3.59712259978551e-13","1.25650218996944e-12","","","","","18.0000000355983","0.999999974483032","32829984.4167229","0.055555554028075","","","","","","","","","",""
"0.904788217872579","5.6843418860808e-13","1.23634436022257e-12","6.28251094985117e-13","","","","","17.0000000300746","1.00000000552364","12077477.2903401","0.0588235296326201","","","","","","","","","",""
"0.904788217872863","2.8421709430404e-13","4.38094005517087e-13","3.1412554749246e-13","","","","","15.9999998253032","1.00000020477142","4443056.39938566","0.0625000134806229","","","","","","","","","",""
"0.904788217873005","1.4210854715202e-13","3.93018950717305e-14","1.57062773746205e-13","","","","","14.9999992646246","1.00000056067863","1634509.00363389","0.0666667073135788","","","","","","","","","",""
"0.904788217873076","7.105427357601e-14","1.60316204755873e-13","7.85313868730965e-14","","","","","13.9999991307629","1.00000013386167","601301.345932349","0.0714285854250029","","","","","","","","","",""
"0.90478821787304","3.5527136788005e-14","6.06181771445335e-14","3.92656934365498e-14","","","","","13.0000028804339","0.999996250329069","221205.518285495","0.0769227714429317","","","","","","","","","",""
"0.904788217873023","1.77635683940025e-14","1.06581410364015e-14","1.96328467182753e-14","","","","","12.0000148837446","0.999987996689265","81376.9191950001","0.0833322296994701","","","","","","","","","",""
"0.904788217873014","8.88178419700125e-15","1.4210854715202e-14","9.81642335913773e-15","","","","","11.0000224362366","0.999992447507998","29937.7336440709","0.0909082188972445","","","","","","","","","",""
"0.904788217873018","4.44089209850063e-15","1.77635683940025e-15","4.90821167956884e-15","","","","","9.99995592430887","1.00006651192774","11014.4256832619","0.100007091980944","","","","","","","","","",""
"0.90478821787302","2.22044604925031e-15","4.44089209850063e-15","2.45410583978441e-15","","","","","8.99970472154854","1.00025120276032","4052.16782442383","0.111142668977279","","","","","","","","","",""
"0.904788217873019","1.11022302462516e-15","1.33226762955019e-15","1.22705291989221e-15","","","","","7.99945856009081","1.00024616145774","1489.96213581177","0.125039232836076","","","","","","","","","",""
"0.904788217873019","5.55111512312578e-16","2.22044604925031e-16","6.13526459946105e-16","","","","","7.00059082561519","0.998867734475619","547.13360649855","0.14268334764271","","","","","","","","","",""
"0.904788217873019","3.33066907387547e-16","8.88178419700125e-16","3.68115875967663e-16","","","","","6.00572195303037","0.994868872584812","200.948398773354","0.165653501837996","","","","","","","","","",""
"0.904788217873019","2.22044604925031e-16","0","2.45410583978442e-16","","","","","5.01252130667592","0.993200646354456","74.5502911760853","0.198143925100461","","","","","","","","","",""
"","","","","","","","","3.9945056890125","1.01801561766342","28.465080384567","0.254853966152464","","","","","","","","","",""
"","User","System","Elapsed","Cumulative","Spawned","","","2.88445723405996","1.11004845495254","10.8811712728414","0.384837896656944","","","","","","","","","",""
"Time:","0.0370000000000026","0","0.0370000000002619","0","0","","","1.73368624090615","1.15077099315381","3.15508362303322","0.663771198041193","","","","","","","","","",""
"","","","","","","","","1.07696109573063","0.656725145175522","0.519859529404526","0.609794678544064","","","","","","","","","",""
"","","","","","","","","0.915959795374992","0.161001300355638","0.0315272042733141","0.175773326699044","","","","","","","","","",""
"","","","","","","","","0.904842544706931","0.0111172506680616","0.000152569307859229","0.0122863925144704","","","","","","","","","",""
"","","","","","","","","0.904788219171627","5.4325535303934e-05","3.64687102738515e-09","6.00422664142018e-05","","","","","","","","","",""
"","","","","","","","","0.904788217873019","1.2986077768673e-09","0","1.43526159074007e-09","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","User","System","Elapsed","Cumulative","Spawned","","","","","","","",""
"","","","","","","","","Time:","0.0569999999999986","0","0.056999999999789","0","0","","","","","","","",""
