"","Metodo","bissecao","","","","","","","","","","","","","","","Metodo","secante","","",""
"X","Tolerancia 1","Tolerancia 2","Tolerancia 3","","","","","","User","System","Elapsed","Cumulative","Spawned","","","X","Tolerancia 1","Tolerancia 2","Tolerancia 3","",""
"","","","","","","","","","","","","","","","","1.61318566736654e+56","1.22340425741786e+54","1.63197097152136","0.00758377837198997","",""
"","","","","","","","","","","","","","","","","1.59081967684653e+56","2.23659905200169e+54","1.30647639203424","0.0140594127955174","",""
"","","","","","","","","","","","","","","","","1.50104663471198e+56","8.97730421345486e+54","1.39447090332301","0.0598069640599636","",""
"","","","","","","","","","","","","","","","","2.92370235864234e+56","1.42265572393036e+56","1.4735299243535","0.486593896853095","",""
"","","","","","","","","","","","","","","","","-2.35922569074832e+57","2.65159592661255e+57","0.598611229700551","1.12392635304488","",""
"","","","","","","","","","","","","","","","","-1.59321846426518e+57","7.66007226483137e+56","0.578647974590521","0.480792335554831","",""
"","","","","","","","","","","","","","","","","2.06100007844578e+58","2.2203219248723e+58","1.61937902572473","1.07730317339273","",""
"","","","","","","","","","","","","","","","","4.25195443207328e+57","1.63580463523846e+58","1.59262521061989","3.84718289288164","",""
"","","","","","","","","","","","","","","","","-9.69524567353695e+59","9.73776521785768e+59","0.901875178754184","1.00438560772491","",""
"","","","","","","","","","","","","","","","","-2.24093221720946e+60","1.27140764985576e+60","0.702274119280144","0.567356584947935","",""
"","","","","","","","","","","","","","","","","-1.68432773616608e+60","5.56604481043376e+59","0.181494064358863","0.330460912738002","",""
"","","","","","","","","","","","","","","","","-1.49034870691891e+60","1.9397902924717e+59","1.23501561132134","0.130156807159711","",""
"","","","","","","","","","","","","","","","","-1.65947365784745e+60","1.69124950928538e+59","0.913084693805902","0.101914815055223","",""
"","","","","","","","","","","","","","","","","-2.13915857045333e+60","4.79684912605882e+59","0.194262207915202","0.224239997553911","",""
"","","","","","","","","","","","","","","","","-2.05500729854243e+60","8.41512719109037e+58","1.56261398766142","0.0409493786083341","",""
"","","","","","","","","","","","","","","","","-2.12985375323204e+60","7.48464546896086e+58","0.0923854127421357","0.0351415934432257","",""
"","","","","","","","","","","","","","","","","-2.13455691349347e+60","4.70316026143367e+57","0.119095368151136","0.00220334263832598","",""
"","","","","","","","","","","","","","","","","-2.11358628309622e+60","2.09706303972523e+58","0.715046215115992","0.00992182366292243","",""
"","","","","","","","","","","","","","","","","-2.13156281153569e+60","1.79765284394766e+58","0.701555173136274","0.00843349693576487","",""
"","","","","","","","","","","","","","","","","-3.06637025937447e+60","9.34807447838781e+59","0.499446991396431","0.304857981511169","",""
"","","","","","","","","","","","","","","","","-5.37645371734671e+60","2.31008345797223e+60","0.37405725884501","0.429666761664651","",""
"","","","","","","","","","","","","","","","","-4.3872158450027e+60","9.89237872344012e+59","0.142745101745577","0.2254819245948","",""
"","","","","","","","","","","","","","","","","-4.66045155657521e+60","2.73235711572514e+59","1.23114399795474","0.0586285917267006","",""
"","","","","","","","","","","","","","","","","-4.41560464251005e+60","2.44846914065167e+59","0.434591096018589","0.0554503706486693","",""
"","","","","","","","","","","","","","","","","-4.47948532145193e+60","6.38806789418899e+58","1.30409263867315","0.0142607184436948","",""
"","","","","","","","","","","","","","","","","-4.43157187894404e+60","4.79134425078931e+58","0.653326337144098","0.0108118391886064","",""
"","","","","","","","","","","","","","","","","-4.44756391451761e+60","1.59920355735682e+58","0.613598620246016","0.00359568426242678","",""
"","","","","","","","","","","","","","","","","-4.69456252730073e+60","2.46998612783121e+59","1.60226288642184","0.0526137656803434","",""
"","","","","","","","","","","","","","","","","-4.51596079200763e+60","1.78601735293105e+59","1.61630566208737","0.0395490004273721","",""
"","","","","","","","","","","","","","","","","-2.50727939201965e+61","2.05568331281889e+61","0.229513172846471","0.819886016437524","",""
"","","","","","","","","","","","","","","","","-2.84749352149685e+61","3.40214129477197e+60","1.18025284591543","0.119478456020633","",""
"","","","","","","","","","","","","","","","","-2.42515004945055e+61","4.22343472046294e+60","0.0581489558326886","0.174151480706103","",""
"","","","","","","","","","","","","","","","","-2.44498111871061e+61","1.98310692600552e+59","1.45634380642404","0.00811092940894093","",""
"","","","","","","","","","","","","","","","","-2.42591146343632e+61","1.9069655274293e+59","0.167069378108722","0.00786082079322083","",""
"","","","","","","","","","","","","","","","","-2.42344034062689e+61","2.47112280942951e+58","0.575061175825528","0.00101967552821634","",""
"","","","","","","","","","","","","","","","","-2.42535516111348e+61","1.91482048659266e+58","0.922071573598471","0.000789501066604023","",""
"","","","","","","","","","","","","","","","","-2.42417583914627e+61","1.17932196721379e+58","0.305840668758818","0.000486483673407583","",""
"","","","","","","","","","","","","","","","","-2.42359053156707e+61","5.85307579191553e+57","0.761333704367148","0.000241504318311187","",""
"","","","","","","","","","","","","","","","","-2.42456884375326e+61","9.78312186189214e+57","1.50405993353737","0.000403499446390136","",""
"","","","","","","","","","","","","","","","","-2.42258770978499e+61","1.98113396827622e+58","0.710796893797595","0.000817775951010688","",""
"","","","","","","","","","","","","","","","","-2.42322349980693e+61","6.35790021941168e+57","1.62186810868688","0.000262373661361333","",""
"","","","","","","","","","","","","","","","","-2.42278144423559e+61","4.42055571335025e+57","0.75734597928076","0.000182457882194362","",""
"","","","","","","","","","","","","","","","","-2.42239419097951e+61","3.87253256084218e+57","0.1913930182232","0.000159863847728115","",""
"","","","","","","","","","","","","","","","","-2.42247231317085e+61","7.81221913442592e+56","0.986580380008397","3.22489511725327e-05","",""
"","","","","","","","","","","","","","","","","-2.42240688400128e+61","6.54291695710782e+56","1.62692378763195","2.7009983336492e-05","",""
"","","","","","","","","","","","","","","","","-2.42257312022877e+61","1.66236227487368e+57","0.349735258828732","6.86196945302811e-05","",""
"","","","","","","","","","","","","","","","","-2.42254370763475e+61","2.94125940185476e+56","1.63047506573016","1.2141202623446e-05","",""
"","","","","","","","","","","","","","","","","-2.42256792551735e+61","2.42178826012997e+56","1.6083770033725","9.99678165726885e-06","",""
"","","","","","","","","","","","","","","","","-2.42433059071468e+61","1.76266519732991e+58","0.981180043675608","0.000727072951222499","",""
"","","","","","","","","","","","","","","","","-2.42708808481372e+61","2.75749409904207e+58","1.32995097363993","0.00113613268356254","",""
"","","","","","","","","","","","","","","","","-2.416573068662e+61","1.05150161517258e+59","0.675589883895424","0.00435120968949129","",""
"","","","","","","","","","","","","","","","","-2.42011517477986e+61","3.5421061178646e+58","1.62581143336806","0.00146361055654584","",""
"","","","","","","","","","","","","","","","","-2.41761287473274e+61","2.50230004711859e+58","0.0713811977562733","0.00103502925272732","",""
"","","","","","","","","","","","","","","","","-2.41771811745607e+61","1.05242723325939e+57","1.61818039915801","4.35297740320016e-05","",""
"","","","","","","","","","","","","","","","","-2.41761732106466e+61","1.00796391413771e+57","0.164704323260127","4.16924508835759e-05","",""
"","","","","","","","","","","","","","","","","-2.41762663271629e+61","9.31165163182211e+55","1.29075118834203","3.85156727917087e-06","",""
"","","","","","","","","","","","","","","","","-2.417618374803e+61","8.25791328814137e+55","0.374462040579823","3.41572242096078e-06","",""
"","","","","","","","","","","","","","","","","-2.41762023178744e+61","1.85698444310635e+55","1.20833580557109","7.68104278203117e-07","",""
"","","","","","","","","","","","","","","","","-2.41761881413275e+61","1.41765469196969e+55","0.580540374736591","5.86384703693759e-07","",""
"","","","","","","","","","","","","","","","","-2.41761750318695e+61","1.31094580402978e+55","1.23395258763737","5.42246985845227e-07","",""
"","","","","","","","","","","","","","","","","-2.41761997887524e+61","2.47568829504965e+55","1.63023809772146","1.02401879397167e-06","",""
"","","","","","","","","","","","","","","","","-2.41760979439644e+61","1.01844788017208e+56","1.23765355022234","4.2126230731388e-06","",""
"","","","","","","","","","","","","","","","","-2.41757768702893e+61","3.21073675125151e+56","1.60319269804754","1.32808007307403e-05","",""
"","","","","","","","","","","","","","","","","-2.41771850449665e+61","1.40817467721894e+57","0.180761072456681","5.82439467042965e-05","",""
"","","","","","","","","","","","","","","","","-2.41770423601228e+61","1.42684843672e+56","0.139178123365784","5.90166661193189e-06","",""
"","","","","","","","","","","","","","","","","-2.41765647939759e+61","4.77566146928195e+56","0.210826590773288","1.97532673064947e-05","",""
"","","","","","","","","","","","","","","","","-2.41779700388649e+61","1.40524488896004e+57","1.17001820932417","5.81208797389185e-05","",""
"","","","","","","","","","","","","","","","","-2.41767793459582e+61","1.19069290663637e+57","0.717505498252731","4.92494425993687e-05","",""
"","","","","","","","","","","","","","","","","-2.41772319647539e+61","4.52618795629381e+56","0.509421164362184","1.87208691337875e-05","",""
"","","","","","","","","","","","","","","","","-2.41783400423759e+61","1.1080776220476e+57","0.532891596553642","4.58293505718565e-05","",""
"","","","","","","","","","","","","","","","","-2.41777735279138e+61","5.6651446212674e+56","0.642339036537669","2.3431208894098e-05","",""
"","","","","","","","","","","","","","","","","-2.41780831644596e+61","3.09636545833982e+56","0.04380251719288","1.28064968479027e-05","",""
"","","","","","","","","","","","","","","","","-2.41781058244974e+61","2.26600377524139e+55","1.57611760258807","9.37213109947375e-07","",""
"","","","","","","","","","","","","","","","","-2.41780837771853e+61","2.20473120513166e+55","0.102470283221724","9.11871770091254e-07","",""
"","","","","","","","","","","","","","","","","-2.41780822441222e+61","1.53306308876539e+54","0.617403539820692","6.34071417776768e-08","",""
"","","","","","","","","","","","","","","","","-2.41780840822606e+61","1.83813837064403e+54","0.0198080354203316","7.60249804901898e-08","",""
"","","","","","","","","","","","","","","","","-2.41780841431879e+61","6.09273514341123e+52","0.707700144296767","2.5199412440327e-09","",""
"","","","","","","","","","","","","","","","","-2.41780840839195e+61","5.92684671498709e+52","1.12733597729324","2.45133017753419e-09","",""
"","","","","","","","","","","","","","","","","-2.41780841203305e+61","3.6410984025865e+52","1.01090497346208","1.50594992740754e-09","",""
"","","","","","","","","","","","","","","","","-2.41780844364666e+61","3.1613610610317e+53","0.718110068775843","1.30753164889423e-08","",""
"","","","","","","","","","","","","","","","","-2.41780843051661e+61","1.31300487857633e+53","1.49622127015755","5.43055794662681e-09","",""
"","","","","","","","","","","","","","","","","-2.41780843938857e+61","8.87195919820707e+52","1.57449746033191","3.66942188374968e-09","",""
"","","","","","","","","","","","","","","","","-2.41780826093229e+61","1.78456272925761e+54","0.665164542458118","7.38091087739727e-08","",""
"","","","","","","","","","","","","","","","","-2.41780831393261e+61","5.30003121324941e+53","1.53594227874757","2.19208081248957e-08","",""
"","","","","","","","","","","","","","","","","-2.41780827694875e+61","3.69838572719559e+53","0.167756963297687","1.52964391860835e-08","",""
"","","","","","","","","","","","","","","","","-2.41780828059041e+61","3.64166330722327e+52","0.482366710804129","1.50618365254916e-09","",""
"","","","","","","","","","","","","","","","","-2.41780827788844e+61","2.70197370252905e+52","1.46946370664955","1.11753017277647e-09","",""
"","","","","","","","","","","","","","","","","-2.41780828191079e+61","4.02235279884919e+52","1.61078241826642","1.66363595862544e-09","",""
"","","","","","","","","","","","","","","","","-2.41780823606311e+61","4.58476797310668e+53","1.49224409837306","1.89624963002525e-08","",""
"","","","","","","","","","","","","","","","","-2.41780765890013e+61","5.77162977474389e+54","1.35997908395879","2.387133547823e-07","",""
"","","","","","","","","","","","","","","","","-2.41780172437859e+61","5.93452154277989e+55","0.495119804782836","2.4545112541456e-06","",""
"","","","","","","","","","","","","","","","","-2.41779832694826e+61","3.39743033165592e+55","1.02017667325101","1.40517523475341e-06","",""
"","","","","","","","","","","","","","","","","-2.41780492809831e+61","6.60115005011226e+55","1.18580115470562","2.73022441694843e-06","",""
"","","","","","","","","","","","","","","","","-2.41775766665916e+61","4.72614391506595e+56","1.16791263808568","1.95476328345037e-05","",""
"","","","","","","","","","","","","","","","","-2.41467204288996e+61","3.08562376919535e+58","1.61846230782637","0.00127786453579939","",""
"","","","","","","","","","","","","","","","","-2.42575620541848e+61","1.1084162528517e+59","1.47426094662546","0.00456936377355565","",""
"","","","","","","","","","","","","","","","","-2.53907655000992e+61","1.13320344591438e+60","1.60461325283459","0.0446305349049029","",""
"","","","","","","","","","","","","","","","","-1.14412365630756e+61","1.39495289370236e+61","0.292932179827572","1.21923262928091","",""
"","","","","","","","","","","","","","","","","-1.3594684827741e+61","2.15344826466541e+60","0.358695925834613","0.158403691733341","",""
"","","","","","","","","","","","","","","","","-1.84910818512708e+60","1.17455766426139e+61","0.0666216589644777","6.35202241658279","",""
"","","","","","","","","","","","","","","","","8.30038491540899e+59","2.67914667666798e+60","0.943736188314784","3.22773787477538","",""
"","","","","","","","","","","","","","","","","-1.67244879985143e+60","2.50248729139233e+60","1.3141141508674","1.49630128684037","",""
"","","","","","","","","","","","","","","","","7.20646488961327e+60","8.87891368946469e+60","0.411659578567012","1.2320761740284","",""
"","","","","","","","","","","","","","","","","1.12566298283547e+61","4.0501649387414e+60","0.0468331309629098","0.359802623031924","",""
"","","","","","","","","","","","","","","","","1.08429222577546e+61","4.13707570600056e+59","1.36613441890748","0.0381546192774906","",""
"","","","","","","","","","","","","","","","","1.12429173967875e+61","3.99995139032865e+59","0.622125602541232","0.0355775218225084","",""
"","","","","","","","","","","","","","","","","1.15773854990605e+61","3.34468102272979e+59","0.255609772361871","0.0288897784651053","",""
"","","","","","","","","","","","","","","","","1.18106450432457e+61","2.33259544185213e+59","0.698040222596332","0.0197499411193134","",""
"","","","","","","","","","","","","","","","","1.16399067797249e+61","1.70738263520782e+59","0.481575182520489","0.0146683531708505","",""
"","","","","","","","","","","","","","","","","1.17096102695756e+61","6.97034898506683e+58","1.57375769200805","0.0059526737650505","",""
"","","","","","","","","","","","","","","","","1.16091724742809e+61","1.00437795294636e+59","1.38834727479739","0.00865158955275642","",""
"","","","","","","","","","","","","","","","","1.08570974750346e+61","7.5207499924633e+59","0.0427084581589581","0.0692703552653638","",""
"","","","","","","","","","","","","","","","","1.08332277982383e+61","2.38696767962965e+58","0.382797996445463","0.00220337624582935","",""
"","","","","","","","","","","","","","","","","1.08547016545207e+61","2.14738562824336e+58","0.676824856339001","0.00197829999993507","",""
"","","","","","","","","","","","","","","","","1.08409854160919e+61","1.37162384288068e+58","1.50794548488913","0.00126522063284459","",""
"","","","","","","","","","","","","","","","","1.0865871502537e+61","2.48860864450705e+58","1.24414762784473","0.00229029824614253","",""
"","","","","","","","","","","","","","","","","1.09832415439917e+61","1.17370041454743e+59","1.04565886725693","0.0106862842799765","",""
"","","","","","","","","","","","","","","","","1.16015587939661e+61","6.18317249974358e+59","1.61511974211839","0.0532960493460535","",""
"","","","","","","","","","","","","","","","","9.84787133024192e+60","1.75368746372417e+60","1.60468798492036","0.178077820568061","",""
"","","","","","","","","","","","","","","","","-2.59916958211268e+62","2.6976482954151e+62","1.41249027005626","1.03788852946731","",""
"","","","","","","","","","","","","","","","","-2.24245976419722e+63","1.98254280598596e+63","1.62017752321305","0.884092922262837","",""
"","","","","","","","","","","","","","","","","1.32234450722505e+64","1.54659048364477e+64","1.25848342555289","1.16958211358272","",""
"","","","","","","","","","","","","","","","","6.70357273952396e+64","5.38122823229891e+64","1.6137021844899","0.802740335846799","",""
"","","","","","","","","","","","","","","","","-1.77424891173589e+65","2.44460618568828e+65","1.6307084133009","1.37782594624591","",""
"","","","","","","","","","","","","","","","","2.32636326090668e+67","2.34410575002404e+67","0.247030220093422","1.00762670620514","",""
"","","","","","","","","","","","","","","","","2.74486010662799e+67","4.18496845721311e+66","1.60629686653545","0.152465637396518","",""
"","","","","","","","","","","","","","","","","2.25030653710083e+67","4.94553569527155e+66","0.0440079387917771","0.219771645050772","",""
"","","","","","","","","","","","","","","","","2.23637551395236e+67","1.39310231484769e+65","0.718165148874969","0.00622928620956706","",""
"","","","","","","","","","","","","","","","","2.24950215864147e+67","1.31266446891144e+65","0.23695333779659","0.00583535545351149","",""
"","","","","","","","","","","","","","","","","2.24624559695142e+67","3.25656169005245e+64","0.415054044853389","0.00144977988803728","",""
"","","","","","","","","","","","","","","","","2.24831865492244e+67","2.07305797102659e+64","1.5232306910825","0.000922048112036014","",""
"","","","","","","","","","","","","","","","","2.24668951062423e+67","1.62914429821194e+64","0.869827283996922","0.000725131038582761","",""
"","","","","","","","","","","","","","","","","2.24452075217457e+67","2.16875844965854e+64","1.53365594766228","0.000966245666277474","",""
"","","","","","","","","","","","","","","","","2.24953127593984e+67","5.01052376526823e+64","0.607445870166623","0.00222736345960554","",""
"","","","","","","","","","","","","","","","","2.2528173792144e+67","3.28610327455462e+64","1.61783632824482","0.00145866385126191","",""
"","","","","","","","","","","","","","","","","2.24755567349119e+67","5.26170572320184e+64","1.13989591378177","0.00234107914889987","",""
"","","","","","","","","","","","","","","","","2.23500641698997e+67","1.25492565012275e+65","0.760838193885162","0.00561486374528108","",""
"","","","","","","","","","","","","","","","","2.20981776325776e+67","2.51886537322071e+65","1.60203402292668","0.0113985207970604","",""
"","","","","","","","","","","","","","","","","2.25778885260172e+67","4.79710893439573e+65","1.63198861342353","0.0212469333829329","",""
"","","","","","","","","","","","","","","","","-3.55776223211422e+66","2.61356507581314e+67","1.31228218139393","7.34609258657516","",""
"","","","","","","","","","","","","","","","","-1.1083539368701e+68","1.07277631454896e+68","0.181440696250329","0.967900486354016","",""
"","","","","","","","","","","","","","","","","-1.2804782212988e+68","1.72124284428694e+67","0.718279280643452","0.134421875800517","",""
"","","","","","","","","","","","","","","","","-1.14306512569593e+68","1.37413095602863e+67","1.1917769513068","0.120214581403839","",""
"","","","","","","","","","","","","","","","","-1.22880383715785e+68","8.57387114619124e+66","1.54349420687887","0.0697741241272661","",""
"","","","","","","","","","","","","","","","","-8.52543638517686e+67","3.76260198640159e+67","0.71750827848767","0.441338345207011","",""
"","","","","","","","","","","","","","","","","-9.71946341140529e+67","1.19402702622843e+67","0.0162076393067481","0.122849068481219","",""
"","","","","","","","","","","","","","","","","-9.69308759088092e+67","2.63758205243697e+65","1.62207794095756","0.00272109586105294","",""
"","","","","","","","","","","","","","","","","-9.71972961583353e+67","2.66420249526092e+65","1.46471679652408","0.00274102531712498","",""
"","","","","","","","","","","","","","","","","-9.96771345950717e+67","2.47983843673643e+66","1.62931364430526","0.0248787091122806","",""
"","","","","","","","","","","","","","","","","-7.51296742085962e+67","2.45474603864756e+67","0.706860444739783","0.32673455122832","",""
"","","","","","","","","","","","","","","","","-8.25570439612969e+67","7.42736975270073e+66","0.861311232604408","0.0899665176503014","",""
"","","","","","","","","","","","","","","","","-7.84775945686503e+67","4.0794493926466e+66","1.0383976185309","0.0519823449618858","",""
"","","","","","","","","","","","","","","","","-1.02398634642278e+68","2.39210400736277e+67","0.557325537402917","0.233607021784949","",""
"","","","","","","","","","","","","","","","","-1.30111335165268e+68","2.77127005229898e+67","1.53453657187843","0.212992207694964","",""
"","","","","","","","","","","","","","","","","-8.65934552419544e+67","4.35178799233134e+67","0.686355191911656","0.502553914747002","",""
"","","","","","","","","","","","","","","","","-1.00042432501153e+68","1.34489772591985e+67","0.706740468389527","0.134432729422523","",""
"","","","","","","","","","","","","","","","","3.66222349232068e+68","4.66264781733221e+68","1.62841216095208","1.27317402313357","",""
"","","","","","","","","","","","","","","","","4.10739065745449e+67","3.25148442657523e+68","0.27664393160152","7.91618011954651","",""
"","","","","","","","","","","","","","","","","-2.54688198912963e+67","6.65427264658411e+67","1.49846071189481","2.61271337854886","",""
"","","","","","","","","","","","","","","","","5.61405202975745e+67","8.16093401888708e+67","1.22448309812053","1.45366198525233","",""
"","","","","","","","","","","","","","","","","4.20875639833173e+68","3.64735119535599e+68","0.779164235550263","0.866610193168159","",""
"","","","","","","","","","","","","","","","","1.05904434203236e+69","6.3816870219919e+68","1.61955120882944","0.602589218289491","",""
"","","","","","","","","","","","","","","","","-1.70802057241212e+68","1.22984639927358e+69","0.60236752044418","7.20041912338764","",""
"","","","","","","","","","","","","","","","","1.62612264487744e+68","3.33414321728956e+68","0.547350894053422","2.05036393029313","",""
"","","","","","","","","","","","","","","","","3.88241830335875e+66","1.58729846184385e+68","1.62251007731011","40.8842720649305","",""
"","","","","","","","","","","","","","","","","2.43419762182011e+68","2.39537343878652e+68","0.983782100966557","0.984050521335832","",""
"","","","","","","","","","","","","","","","","6.12360156447968e+68","3.68940394265958e+68","1.44132022365321","0.602489222038904","",""
"","","","","","","","","","","","","","","","","-5.49862673106928e+68","1.1622228295549e+69","0.71525271164823","2.11366016716121","",""
"","","","","","","","","","","","","","","","","-1.64397838242706e+68","3.85464834864222e+68","0.0514388147912377","2.34470744253429","",""
"","","","","","","","","","","","","","","","","-1.3452824023791e+68","2.98695980047964e+67","1.63103592842436","0.222032176678835","",""
"","","","","","","","","","","","","","","","","-1.63484625889384e+68","2.8956385651474e+67","1.48797611500328","0.177119930965657","",""
"","","","","","","","","","","","","","","","","-4.64662218644924e+68","3.01177592755541e+68","0.143298957849715","0.648164582078252","",""
"","","","","","","","","","","","","","","","","-4.38205347030946e+68","2.64568716139783e+67","1.46493100025559","0.0603755106897631","",""
"","","","","","","","","","","","","","","","","-4.62304818130689e+68","2.40994710997425e+67","1.5558900226981","0.0521289637369297","",""
"","","","","","","","","","","","","","","","","-5.0073841702913e+67","4.12230976427776e+68","0.981386076992107","8.2324615489567","",""
"","","","","","","","","","","","","","","","","6.54112341516301e+68","7.04186183219214e+68","1.60590279145076","1.07655235733183","",""
"","","","","","","","","","","","","","","","","-1.15665513860318e+69","1.81076748011948e+69","0.590947605998231","1.56552062899771","",""
"","","","","","","","","","","","","","","","","-2.21095657253196e+69","1.05430143392878e+69","1.48495885529706","0.476853072116839","",""
"","","","","","","","","","","","","","","","","-4.59754614287224e+68","1.75120195824474e+69","0.254691724681476","3.80899267527679","",""
"","","","","","","","","","","","","","","","","-7.16137506428952e+68","2.56382892141728e+68","0.694096476307253","0.358007910268786","",""
"","","","","","","","","","","","","","","","","-5.28577773038939e+68","1.87559733390013e+68","1.4007769583928","0.354838479703148","",""
"","","","","","","","","","","","","","","","","-9.00357324781565e+68","3.71779551742626e+68","1.32027628207749","0.412924448449201","",""
"","","","","","","","","","","","","","","","","-6.99784304533128e+69","6.09748572054971e+69","1.62494863715306","0.871337879551006","",""
"","","","","","","","","","","","","","","","","2.55226693891162e+70","3.25205124344475e+70","1.34221461342086","1.27418147132821","",""
"","","","","","","","","","","","","","","","","1.79906306877312e+71","1.54383637488196e+71","1.62995114438806","0.858133548333458","",""
"","","","","","","","","","","","","","","","","-6.946360591991e+71","8.74542366076413e+71","0.632742468457258","1.2589936190251","",""
"","","","","","","","","","","","","","","","","-1.24954508560235e+72","5.54909026403253e+71","0.135030967070699","0.444088839047976","",""
"","","","","","","","","","","","","","","","","-1.40009395229068e+72","1.50548866688326e+71","0.718035197031284","0.10752768872547","",""
"","","","","","","","","","","","","","","","","-1.27337531110628e+72","1.26718641184396e+71","1.06016180350454","0.0995139768135648","",""
"","","","","","","","","","","","","","","","","-1.34892501855445e+72","7.55497074481698e+70","0.479895666878397","0.0560073439286723","",""
"","","","","","","","","","","","","","","","","-1.41140665404866e+72","6.24816354942082e+70","0.0229905741301017","0.0442690526610299","",""
"","","","","","","","","","","","","","","","","-1.41455060822076e+72","3.14395417209968e+69","0.518588695864223","0.00222258161272447","",""
"","","","","","","","","","","","","","","","","-1.41154011800391e+72","3.01049021684887e+69","0.65702117191897","0.00213276985786707","",""
"","","","","","","","","","","","","","","","","-1.42582835344328e+72","1.42882354393652e+70","1.60939914164213","0.0100210066694635","",""
"","","","","","","","","","","","","","","","","-1.415682188712e+72","1.01461647312734e+70","1.46348210886919","0.00716697915123483","",""
"","","","","","","","","","","","","","","","","-1.31392072690264e+72","1.01761461809359e+71","0.17797854256282","0.0774487073122331","",""
"","","","","","","","","","","","","","","","","-1.32495441001048e+72","1.10336831078414e+70","1.38979145478213","0.00832759453795403","",""
"","","","","","","","","","","","","","","","","-1.31517330785646e+72","9.78110215402857e+69","1.5215641456582","0.00743712033661204","",""
"","","","","","","","","","","","","","","","","-1.4281145724208e+72","1.12941264564342e+71","1.60517538508981","0.0790841762596784","",""
"","","","","","","","","","","","","","","","","7.40141024219408e+71","2.16825559664021e+72","0.697179052767682","2.92951684299213","",""
"","","","","","","","","","","","","","","","","2.40497416198979e+72","1.66483313777038e+72","1.60849855285317","0.692245748034548","",""
"","","","","","","","","","","","","","","","","-5.33492196509566e+71","2.93846635849936e+72","1.56549079723542","5.50798376756889","",""
"","","","","","","","","","","","","","","","","-1.07494247905363e+74","1.06960755708854e+74","0.406146694276165","0.995037016334314","",""
"","","","","","","","","","","","","","","","","-1.44965225881225e+74","3.74709779758618e+73","0.403454530038672","0.25848252743429","",""
"","","","","","","","","","","","","","","","","-1.26292037952026e+74","1.86731879291993e+73","1.39422575292972","0.147857206455822","",""
"","","","","","","","","","","","","","","","","-1.40774390429741e+74","1.44823524777146e+73","1.31297593843658","0.102876328808844","",""
"","","","","","","","","","","","","","","","","-3.74805451962834e+74","2.34031061533094e+74","1.63210932760806","0.624406769718761","",""
"","","","","","","","","","","","","","","","","8.22074258649143e+74","1.19687971061198e+75","1.62779128291509","1.45592651517726","",""
"","","","","","","","","","","","","","","","","4.52014801096858e+77","4.51192726838209e+77","0.645778602489536","0.998181311194558","",""
"","","","","","","","","","","","","","","","","3.23859246934437e+77","1.28155554162421e+77","1.35859759635128","0.395713741001705","",""
"","","","","","","","","","","","","","","","","4.10725089756171e+77","8.68658428217342e+76","0.569532103763331","0.21149387994121","",""
"","","","","","","","","","","","","","","","","3.85066605161231e+77","2.565848459494e+76","0.473884445914451","0.0666338868419829","",""
"","","","","","","","","","","","","","","","","2.57942146196553e+77","1.27124458964679e+77","0.383533312963396","0.492840975541117","",""
"","","","","","","","","","","","","","","","","-2.81690986370974e+77","5.39633132567527e+77","0.983173149895822","1.91569187044152","",""
"","","","","","","","","","","","","","","","","1.06507080406746e+77","3.88198066777721e+77","0.298195300400137","3.64480995343415","",""
"","","","","","","","","","","","","","","","","2.75503551201769e+77","1.68996470795023e+77","1.04410777791318","0.61340940999797","",""
"","","","","","","","","","","","","","","","","3.89469377700333e+76","2.36556613431736e+77","0.335573278608353","6.07381804516986","",""
"","","","","","","","","","","","","","","","","9.64834807054821e+76","5.75365429354488e+76","0.396809452820233","0.59633568891529","",""
"","","","","","","","","","","","","","","","","6.53098290891352e+76","3.11736516163469e+76","1.62125657555634","0.477319448712703","",""
"","","","","","","","","","","","","","","","","1.06585999148785e+77","4.12761700596501e+76","0.439839757175698","0.387256960475944","",""
"","","","","","","","","","","","","","","","","9.77776284152765e+76","8.80837073350886e+75","0.102800813335374","0.0900857473869009","",""
"","","","","","","","","","","","","","","","","9.50909724898615e+76","2.68665592541498e+75","0.658203882269218","0.028253532959729","",""
"","","","","","","","","","","","","","","","","9.8274907652165e+76","3.18393516230349e+75","1.5285736889392","0.032398251378396","",""
"","","","","","","","","","","","","","","","","9.60493134351473e+76","2.22559421701771e+75","1.3422497435678","0.0231713703869465","",""
"","","","","","","","","","","","","","","","","8.00164666578671e+76","1.60328467772802e+76","0.327546662692993","0.20036934204847","",""
"","","","","","","","","","","","","","","","","8.31614641172436e+76","3.14499745937652e+75","1.62780980877882","0.0378179664434792","",""
"","","","","","","","","","","","","","","","","8.05432930637046e+76","2.61817105353896e+75","1.11684042134807","0.0325063820207618","",""
"","","","","","","","","","","","","","","","","7.48206816225405e+76","5.72261144116411e+75","0.690474492601612","0.0764843532171205","",""
"","","","","","","","","","","","","","","","","7.7006973120882e+76","2.18629149834149e+75","1.63067998171596","0.028390825008919","",""
"","","","","","","","","","","","","","","","","7.5471038386685e+76","1.53593473419705e+75","0.656439624316569","0.0203513131265997","",""
"","","","","","","","","","","","","","","","","7.5911876031219e+76","4.40837644534071e+74","1.55350773619747","0.00580722895522664","",""
"","","","","","","","","","","","","","","","","7.56019841743237e+76","3.09891856895382e+74","1.52252332600164","0.00409899105532509","",""
